"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"CANCCOLC","Malignant neoplasms of colon","NBPOPIPC","Number of total cases","GBR","United Kingdom","2002","2002",35969,,
"CANCCOLC","Malignant neoplasms of colon","NBPOPIPC","Number of total cases","GBR","United Kingdom","2008","2008",37682,,
"CANCCOLC","Malignant neoplasms of colon","NBPOPIPC","Number of total cases","GBR","United Kingdom","2012","2012",40755,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","GBR","United Kingdom","2000","2000",37131,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","GBR","United Kingdom","2002","2002",39724,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","GBR","United Kingdom","2008","2008",40567,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","GBR","United Kingdom","2012","2012",40382,,
"CANCTOCA","Malignant neoplasms","NBPOPIPC","Number of total cases","USA","United States","2002","2002",1432340,,
"CANCTOCA","Malignant neoplasms","NBPOPIPC","Number of total cases","USA","United States","2008","2008",1437199,,
"CANCTOCA","Malignant neoplasms","NBPOPIPC","Number of total cases","USA","United States","2012","2012",1603586,,
"CANCCOLC","Malignant neoplasms of colon","NBPOPIPC","Number of total cases","USA","United States","2002","2002",165690,,
"CANCCOLC","Malignant neoplasms of colon","NBPOPIPC","Number of total cases","USA","United States","2008","2008",153881,,
"CANCCOLC","Malignant neoplasms of colon","NBPOPIPC","Number of total cases","USA","United States","2012","2012",134349,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","USA","United States","2002","2002",204897,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","USA","United States","2008","2008",215021,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","USA","United States","2012","2012",214226,,
"CANCTOCA","Malignant neoplasms","NBPOPIPC","Number of total cases","BRA","Brazil","2012","2012",437592,,
"CANCCOLC","Malignant neoplasms of colon","NBPOPIPC","Number of total cases","BRA","Brazil","2012","2012",33949,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","BRA","Brazil","2012","2012",34280,,
"CANCTOCA","Malignant neoplasms","NBPOPIPC","Number of total cases","CHL","Chile","2008","2008",36047,,
"CANCTOCA","Malignant neoplasms","NBPOPIPC","Number of total cases","CHL","Chile","2012","2012",40414,,
"CANCCOLC","Malignant neoplasms of colon","NBPOPIPC","Number of total cases","CHL","Chile","2008","2008",2737,,
"CANCCOLC","Malignant neoplasms of colon","NBPOPIPC","Number of total cases","CHL","Chile","2012","2012",3582,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","CHL","Chile","2008","2008",2853,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","CHL","Chile","2012","2012",3127,,
"CANCTOCA","Malignant neoplasms","NBPOPIPC","Number of total cases","CHN","China (People's Republic of)","2012","2012",3065438,,
"CANCCOLC","Malignant neoplasms of colon","NBPOPIPC","Number of total cases","CHN","China (People's Republic of)","2012","2012",253427,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","CHN","China (People's Republic of)","2012","2012",652842,,
"CANCTOCA","Malignant neoplasms","NBPOPIPC","Number of total cases","EST","Estonia","2008","2008",5550,,
"CANCTOCA","Malignant neoplasms","NBPOPIPC","Number of total cases","EST","Estonia","2012","2012",6117,,
"CANCCOLC","Malignant neoplasms of colon","NBPOPIPC","Number of total cases","EST","Estonia","2008","2008",708,,
"CANCCOLC","Malignant neoplasms of colon","NBPOPIPC","Number of total cases","EST","Estonia","2012","2012",789,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","EST","Estonia","2008","2008",762,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","EST","Estonia","2012","2012",632,,
"CANCTOCA","Malignant neoplasms","NBPOPIPC","Number of total cases","IND","India","2012","2012",1014934,,
"CANCCOLC","Malignant neoplasms of colon","NBPOPIPC","Number of total cases","IND","India","2012","2012",64332,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","IND","India","2012","2012",70275,,
"CANCTOCA","Malignant neoplasms","NBPOPIPC","Number of total cases","IDN","Indonesia","2012","2012",299673,,
"CANCCOLC","Malignant neoplasms of colon","NBPOPIPC","Number of total cases","IDN","Indonesia","2012","2012",27772,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","IDN","Indonesia","2012","2012",34696,,
"CANCTOCA","Malignant neoplasms","NBPOPIPC","Number of total cases","ISR","Israel","2008","2008",25702,,
"CANCTOCA","Malignant neoplasms","NBPOPIPC","Number of total cases","ISR","Israel","2012","2012",29176,,
"CANCCOLC","Malignant neoplasms of colon","NBPOPIPC","Number of total cases","ISR","Israel","2008","2008",3928,,
"CANCCOLC","Malignant neoplasms of colon","NBPOPIPC","Number of total cases","ISR","Israel","2012","2012",4033,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","ISR","Israel","2008","2008",2152,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","ISR","Israel","2012","2012",2270,,
"CANCTOCA","Malignant neoplasms","NBPOPIPC","Number of total cases","RUS","Russia","2012","2012",458382,,
"CANCCOLC","Malignant neoplasms of colon","NBPOPIPC","Number of total cases","RUS","Russia","2012","2012",59928,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","RUS","Russia","2012","2012",55805,,
"CANCTOCA","Malignant neoplasms","NBPOPIPC","Number of total cases","SVN","Slovenia","2008","2008",9609,,
"CANCTOCA","Malignant neoplasms","NBPOPIPC","Number of total cases","SVN","Slovenia","2012","2012",11457,,
"CANCCOLC","Malignant neoplasms of colon","NBPOPIPC","Number of total cases","SVN","Slovenia","2008","2008",1443,,
"CANCCOLC","Malignant neoplasms of colon","NBPOPIPC","Number of total cases","SVN","Slovenia","2012","2012",1621,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","SVN","Slovenia","2008","2008",1188,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","SVN","Slovenia","2012","2012",1360,,
"CANCTOCA","Malignant neoplasms","NBPOPIPC","Number of total cases","ZAF","South Africa","2012","2012",77440,,
"CANCCOLC","Malignant neoplasms of colon","NBPOPIPC","Number of total cases","ZAF","South Africa","2012","2012",4697,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","ZAF","South Africa","2012","2012",7242,,
"CANCCOLC","Malignant neoplasms of colon","NBWOMAPF","Number of female cases","LVA","Latvia","2012","2012",625,,
"CANCCOLC","Malignant neoplasms of colon","NBPOPIPC","Number of total cases","LTU","Lithuania","2012","2012",1558,,
"CANCTOCA","Malignant neoplasms","INCITHTH","Incidence per 100 000 males","LVA","Latvia","2012","2012",325,,
"CANCLUNC","Malignant neoplasms of lung","NBWOMAPF","Number of female cases","COL","Colombia","2012","2012",1742,,
"CANCCEIX","Malignant neoplasms of cervix","NBWOMAPF","Number of female cases","LVA","Latvia","2012","2012",284,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","LVA","Latvia","2012","2012",20.2,,
"CANCLUNC","Malignant neoplasms of lung","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2012","2012",27.8,,
"CANCTOCA","Malignant neoplasms","NBPOPIPC","Number of total cases","COL","Colombia","2012","2012",71442,,
"CANCCOLC","Malignant neoplasms of colon","NBMANYPH","Number of male cases","COL","Colombia","2012","2012",2632,,
"CANCCOLC","Malignant neoplasms of colon","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2012","2012",23.4,,
"CANCTOCA","Malignant neoplasms","NBMANYPH","Number of male cases","LVA","Latvia","2012","2012",5390,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","LTU","Lithuania","2012","2012",224,,
"CANCCOLC","Malignant neoplasms of colon","INCITHTH","Incidence per 100 000 males","CRI","Costa Rica","2012","2012",17,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","COL","Colombia","2012","2012",151.5,,
"CANCTOCA","Malignant neoplasms","NBWOMAPF","Number of female cases","LTU","Lithuania","2012","2012",7269,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","COL","Colombia","2012","2012",35.7,,
"CANCLUNC","Malignant neoplasms of lung","INCITHTH","Incidence per 100 000 males","COL","Colombia","2012","2012",15.9,,
"CANCTOCA","Malignant neoplasms","PERCMTTX","Incidence per 100 000 population","CRI","Costa Rica","2012","2012",179.3,,
"CANCBREC","Malignant neoplasms of female breast","NBWOMAPF","Number of female cases","LTU","Lithuania","2012","2012",1479,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","LVA","Latvia","2012","2012",1183,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","CRI","Costa Rica","2012","2012",5,,
"CANCPROC","Malignant neoplasms of prostate","INCITHTH","Incidence per 100 000 males","COL","Colombia","2012","2012",51.3,,
"CANCPROC","Malignant neoplasms of prostate","NBMANYPH","Number of male cases","LTU","Lithuania","2012","2012",1516,,
"CANCLUNC","Malignant neoplasms of lung","NBMANYPH","Number of male cases","LTU","Lithuania","2012","2012",1275,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","LVA","Latvia","2012","2012",17.3,,
"CANCPROC","Malignant neoplasms of prostate","NBMANYPH","Number of male cases","LVA","Latvia","2012","2012",1484,,
"CANCCOLC","Malignant neoplasms of colon","INCITHTH","Incidence per 100 000 males","COL","Colombia","2012","2012",13.4,,
"CANCTOCA","Malignant neoplasms","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2012","2012",251.9,,
"CANCLUNC","Malignant neoplasms of lung","NBWOMAPF","Number of female cases","LTU","Lithuania","2012","2012",280,,
"CANCCOLC","Malignant neoplasms of colon","NBPOPIPC","Number of total cases","LVA","Latvia","2012","2012",1152,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","CRI","Costa Rica","2012","2012",363,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","LTU","Lithuania","2012","2012",48.7,,
"CANCCOLC","Malignant neoplasms of colon","NBMANYPH","Number of male cases","LTU","Lithuania","2012","2012",767,,
"CANCTOCA","Malignant neoplasms","NBPOPIPC","Number of total cases","LTU","Lithuania","2012","2012",14520,,
"CANCCOLC","Malignant neoplasms of colon","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2012","2012",23.7,,
"CANCTOCA","Malignant neoplasms","NBMANYPH","Number of male cases","CRI","Costa Rica","2012","2012",4596,,
"CANCTOCA","Malignant neoplasms","NBWOMAPF","Number of female cases","LVA","Latvia","2012","2012",4957,,
"CANCLUNC","Malignant neoplasms of lung","INCITHTH","Incidence per 100 000 males","LTU","Lithuania","2012","2012",55.4,,
"CANCTOCA","Malignant neoplasms","INCITHTH","Incidence per 100 000 males","CRI","Costa Rica","2012","2012",193.5,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","CRI","Costa Rica","2012","2012",15.9,,
"CANCCEIX","Malignant neoplasms of cervix","NBWOMAPF","Number of female cases","CRI","Costa Rica","2012","2012",297,,
"CANCLUNC","Malignant neoplasms of lung","PERCMTTX","Incidence per 100 000 population","CRI","Costa Rica","2012","2012",7.3,,
"CANCLUNC","Malignant neoplasms of lung","NBMANYPH","Number of male cases","LVA","Latvia","2012","2012",947,,
"CANCBREC","Malignant neoplasms of female breast","NBWOMAPF","Number of female cases","LVA","Latvia","2012","2012",1145,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","COL","Colombia","2012","2012",7.1,,
"CANCTOCA","Malignant neoplasms","PERCMTTX","Incidence per 100 000 population","COL","Colombia","2012","2012",160.6,,
"CANCPROC","Malignant neoplasms of prostate","INCITHTH","Incidence per 100 000 males","LTU","Lithuania","2012","2012",60.9,,
"CANCCOLC","Malignant neoplasms of colon","NBWOMAPF","Number of female cases","CRI","Costa Rica","2012","2012",415,,
"CANCTOCA","Malignant neoplasms","NBWOMAPF","Number of female cases","CRI","Costa Rica","2012","2012",4352,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","COL","Colombia","2012","2012",4780,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","LTU","Lithuania","2012","2012",7.2,,
"CANCTOCA","Malignant neoplasms","NBMANYPH","Number of male cases","LTU","Lithuania","2012","2012",7251,,
"CANCBREC","Malignant neoplasms of female breast","NBWOMAPF","Number of female cases","CRI","Costa Rica","2012","2012",1145,,
"CANCCOLC","Malignant neoplasms of colon","PERCMTTX","Incidence per 100 000 population","CRI","Costa Rica","2012","2012",16.4,,
"CANCCOLC","Malignant neoplasms of colon","INCITHTH","Incidence per 100 000 males","LTU","Lithuania","2012","2012",31.2,,
"CANCLUNC","Malignant neoplasms of lung","NBWOMAPF","Number of female cases","LVA","Latvia","2012","2012",236,,
"CANCCOLC","Malignant neoplasms of colon","NBWOMAPF","Number of female cases","COL","Colombia","2012","2012",3031,,
"CANCCOLC","Malignant neoplasms of colon","NBPOPIPC","Number of total cases","CRI","Costa Rica","2012","2012",819,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","LVA","Latvia","2012","2012",206.5,,
"CANCCOLC","Malignant neoplasms of colon","NBMANYPH","Number of male cases","LVA","Latvia","2012","2012",527,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","LVA","Latvia","2012","2012",52.1,,
"CANCCEIX","Malignant neoplasms of cervix","NBWOMAPF","Number of female cases","COL","Colombia","2012","2012",4661,,
"CANCLUNC","Malignant neoplasms of lung","PERCMTTX","Incidence per 100 000 population","COL","Colombia","2012","2012",11,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","COL","Colombia","2012","2012",12.5,,
"CANCPROC","Malignant neoplasms of prostate","INCITHTH","Incidence per 100 000 males","LVA","Latvia","2012","2012",82.7,,
"CANCCOLC","Malignant neoplasms of colon","NBWOMAPF","Number of female cases","LTU","Lithuania","2012","2012",791,,
"CANCLUNC","Malignant neoplasms of lung","NBMANYPH","Number of male cases","CRI","Costa Rica","2012","2012",233,,
"CANCTOCA","Malignant neoplasms","NBPOPIPC","Number of total cases","LVA","Latvia","2012","2012",10347,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","CRI","Costa Rica","2012","2012",11.4,,
"CANCTOCA","Malignant neoplasms","NBMANYPH","Number of male cases","COL","Colombia","2012","2012",34398,,
"CANCLUNC","Malignant neoplasms of lung","INCITHTH","Incidence per 100 000 males","LVA","Latvia","2012","2012",58,,
"CANCPROC","Malignant neoplasms of prostate","NBMANYPH","Number of male cases","CRI","Costa Rica","2012","2012",1556,,
"CANCTOCA","Malignant neoplasms","INCITHTH","Incidence per 100 000 males","COL","Colombia","2012","2012",175.2,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","CRI","Costa Rica","2012","2012",45.4,,
"CANCTOCA","Malignant neoplasms","NBPOPIPC","Number of total cases","CRI","Costa Rica","2012","2012",8948,,
"CANCTOCA","Malignant neoplasms","INCITHTH","Incidence per 100 000 males","LTU","Lithuania","2012","2012",311.8,,
"CANCLUNC","Malignant neoplasms of lung","NBPOPIPC","Number of total cases","LTU","Lithuania","2012","2012",1555,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","LVA","Latvia","2012","2012",7.9,,
"CANCBREC","Malignant neoplasms of female breast","NBWOMAPF","Number of female cases","COL","Colombia","2012","2012",8686,,
"CANCCOLC","Malignant neoplasms of colon","PERCMTTX","Incidence per 100 000 population","COL","Colombia","2012","2012",12.9,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","CRI","Costa Rica","2012","2012",169.2,,
"CANCTOCA","Malignant neoplasms","NBWOMAPF","Number of female cases","COL","Colombia","2012","2012",37044,,
"CANCTOCA","Malignant neoplasms","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2012","2012",246.8,,
"CANCCOLC","Malignant neoplasms of colon","NBMANYPH","Number of male cases","CRI","Costa Rica","2012","2012",404,,
"CANCPROC","Malignant neoplasms of prostate","NBMANYPH","Number of male cases","COL","Colombia","2012","2012",9564,,
"CANCLUNC","Malignant neoplasms of lung","NBWOMAPF","Number of female cases","CRI","Costa Rica","2012","2012",130,,
"CANCCOLC","Malignant neoplasms of colon","INCITHTH","Incidence per 100 000 males","LVA","Latvia","2012","2012",30,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","COL","Colombia","2012","2012",18.7,,
"CANCLUNC","Malignant neoplasms of lung","NBMANYPH","Number of male cases","COL","Colombia","2012","2012",3038,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","LTU","Lithuania","2012","2012",26.1,,
